,YYY,MM,DD,hours,hours_mins,days,days_m,Kp,ap,D,datetime_column
230402,2010,11,7,6.0,7.5,28800.25,28800.3125,0.0,0,1,2010-11-07
230403,2010,11,7,9.0,10.5,28800.375,28800.4375,0.0,0,1,2010-11-07
230404,2010,11,7,12.0,13.5,28800.5,28800.5625,0.333,2,1,2010-11-07
230405,2010,11,7,15.0,16.5,28800.625,28800.6875,0.333,2,1,2010-11-07
230406,2010,11,7,18.0,19.5,28800.75,28800.8125,1.667,6,1,2010-11-07
230407,2010,11,7,21.0,22.5,28800.875,28800.9375,0.333,2,1,2010-11-07
230408,2010,11,8,0.0,1.5,28801.0,28801.0625,0.0,0,1,2010-11-08
230409,2010,11,8,3.0,4.5,28801.125,28801.1875,0.0,0,1,2010-11-08
230410,2010,11,8,6.0,7.5,28801.25,28801.3125,1.0,4,1,2010-11-08
230411,2010,11,8,9.0,10.5,28801.375,28801.4375,1.0,4,1,2010-11-08
230412,2010,11,8,12.0,13.5,28801.5,28801.5625,2.0,7,1,2010-11-08
230413,2010,11,8,15.0,16.5,28801.625,28801.6875,1.667,6,1,2010-11-08
230414,2010,11,8,18.0,19.5,28801.75,28801.8125,1.333,5,1,2010-11-08
230415,2010,11,8,21.0,22.5,28801.875,28801.9375,0.667,3,1,2010-11-08
230416,2010,11,9,0.0,1.5,28802.0,28802.0625,0.0,0,1,2010-11-09
230417,2010,11,9,3.0,4.5,28802.125,28802.1875,2.0,7,1,2010-11-09
230418,2010,11,9,6.0,7.5,28802.25,28802.3125,0.667,3,1,2010-11-09
230419,2010,11,9,9.0,10.5,28802.375,28802.4375,0.333,2,1,2010-11-09
230420,2010,11,9,12.0,13.5,28802.5,28802.5625,0.333,2,1,2010-11-09
230421,2010,11,9,15.0,16.5,28802.625,28802.6875,0.333,2,1,2010-11-09
230422,2010,11,9,18.0,19.5,28802.75,28802.8125,0.0,0,1,2010-11-09
230423,2010,11,9,21.0,22.5,28802.875,28802.9375,0.333,2,1,2010-11-09
230424,2010,11,10,0.0,1.5,28803.0,28803.0625,0.0,0,1,2010-11-10
230425,2010,11,10,3.0,4.5,28803.125,28803.1875,0.0,0,1,2010-11-10
230426,2010,11,10,6.0,7.5,28803.25,28803.3125,0.333,2,1,2010-11-10
230427,2010,11,10,9.0,10.5,28803.375,28803.4375,0.0,0,1,2010-11-10
230428,2010,11,10,12.0,13.5,28803.5,28803.5625,0.0,0,1,2010-11-10
230429,2010,11,10,15.0,16.5,28803.625,28803.6875,1.0,4,1,2010-11-10
230430,2010,11,10,18.0,19.5,28803.75,28803.8125,2.0,7,1,2010-11-10
230431,2010,11,10,21.0,22.5,28803.875,28803.9375,3.0,15,1,2010-11-10
230432,2010,11,11,0.0,1.5,28804.0,28804.0625,3.333,18,1,2010-11-11
230433,2010,11,11,3.0,4.5,28804.125,28804.1875,1.333,5,1,2010-11-11
230434,2010,11,11,6.0,7.5,28804.25,28804.3125,2.0,7,1,2010-11-11
230435,2010,11,11,9.0,10.5,28804.375,28804.4375,3.333,18,1,2010-11-11
230436,2010,11,11,12.0,13.5,28804.5,28804.5625,3.333,18,1,2010-11-11
230437,2010,11,11,15.0,16.5,28804.625,28804.6875,3.333,18,1,2010-11-11
230438,2010,11,11,18.0,19.5,28804.75,28804.8125,2.667,12,1,2010-11-11
230439,2010,11,11,21.0,22.5,28804.875,28804.9375,4.667,39,1,2010-11-11
230440,2010,11,12,0.0,1.5,28805.0,28805.0625,3.667,22,1,2010-11-12
230441,2010,11,12,3.0,4.5,28805.125,28805.1875,3.333,18,1,2010-11-12
230442,2010,11,12,6.0,7.5,28805.25,28805.3125,3.667,22,1,2010-11-12
230443,2010,11,12,9.0,10.5,28805.375,28805.4375,3.667,22,1,2010-11-12
230444,2010,11,12,12.0,13.5,28805.5,28805.5625,3.333,18,1,2010-11-12
230445,2010,11,12,15.0,16.5,28805.625,28805.6875,2.0,7,1,2010-11-12
230446,2010,11,12,18.0,19.5,28805.75,28805.8125,1.667,6,1,2010-11-12
230447,2010,11,12,21.0,22.5,28805.875,28805.9375,3.0,15,1,2010-11-12
230448,2010,11,13,0.0,1.5,28806.0,28806.0625,2.667,12,1,2010-11-13
230449,2010,11,13,3.0,4.5,28806.125,28806.1875,0.667,3,1,2010-11-13
230450,2010,11,13,6.0,7.5,28806.25,28806.3125,1.0,4,1,2010-11-13
230451,2010,11,13,9.0,10.5,28806.375,28806.4375,1.0,4,1,2010-11-13
230452,2010,11,13,12.0,13.5,28806.5,28806.5625,1.333,5,1,2010-11-13
230453,2010,11,13,15.0,16.5,28806.625,28806.6875,1.333,5,1,2010-11-13
230454,2010,11,13,18.0,19.5,28806.75,28806.8125,2.667,12,1,2010-11-13
230455,2010,11,13,21.0,22.5,28806.875,28806.9375,2.667,12,1,2010-11-13
230456,2010,11,14,0.0,1.5,28807.0,28807.0625,1.667,6,1,2010-11-14
230457,2010,11,14,3.0,4.5,28807.125,28807.1875,2.0,7,1,2010-11-14
230458,2010,11,14,6.0,7.5,28807.25,28807.3125,0.667,3,1,2010-11-14
230459,2010,11,14,9.0,10.5,28807.375,28807.4375,1.0,4,1,2010-11-14
230460,2010,11,14,12.0,13.5,28807.5,28807.5625,1.0,4,1,2010-11-14
230461,2010,11,14,15.0,16.5,28807.625,28807.6875,2.667,12,1,2010-11-14
230462,2010,11,14,18.0,19.5,28807.75,28807.8125,2.333,9,1,2010-11-14
230463,2010,11,14,21.0,22.5,28807.875,28807.9375,3.0,15,1,2010-11-14
230464,2010,11,15,0.0,1.5,28808.0,28808.0625,2.333,9,1,2010-11-15
230465,2010,11,15,3.0,4.5,28808.125,28808.1875,3.333,18,1,2010-11-15
230466,2010,11,15,6.0,7.5,28808.25,28808.3125,1.667,6,1,2010-11-15
230467,2010,11,15,9.0,10.5,28808.375,28808.4375,2.333,9,1,2010-11-15
230468,2010,11,15,12.0,13.5,28808.5,28808.5625,1.0,4,1,2010-11-15
230469,2010,11,15,15.0,16.5,28808.625,28808.6875,0.333,2,1,2010-11-15
230470,2010,11,15,18.0,19.5,28808.75,28808.8125,0.667,3,1,2010-11-15
230471,2010,11,15,21.0,22.5,28808.875,28808.9375,3.667,22,1,2010-11-15
230472,2010,11,16,0.0,1.5,28809.0,28809.0625,3.333,18,1,2010-11-16
230473,2010,11,16,3.0,4.5,28809.125,28809.1875,2.0,7,1,2010-11-16
230474,2010,11,16,6.0,7.5,28809.25,28809.3125,0.667,3,1,2010-11-16
230475,2010,11,16,9.0,10.5,28809.375,28809.4375,1.667,6,1,2010-11-16
230476,2010,11,16,12.0,13.5,28809.5,28809.5625,2.0,7,1,2010-11-16
230477,2010,11,16,15.0,16.5,28809.625,28809.6875,2.333,9,1,2010-11-16
230478,2010,11,16,18.0,19.5,28809.75,28809.8125,1.0,4,1,2010-11-16
230479,2010,11,16,21.0,22.5,28809.875,28809.9375,0.667,3,1,2010-11-16
230480,2010,11,17,0.0,1.5,28810.0,28810.0625,0.667,3,1,2010-11-17
230481,2010,11,17,3.0,4.5,28810.125,28810.1875,2.667,12,1,2010-11-17
230482,2010,11,17,6.0,7.5,28810.25,28810.3125,1.667,6,1,2010-11-17
230483,2010,11,17,9.0,10.5,28810.375,28810.4375,1.0,4,1,2010-11-17
230484,2010,11,17,12.0,13.5,28810.5,28810.5625,1.0,4,1,2010-11-17
230485,2010,11,17,15.0,16.5,28810.625,28810.6875,0.333,2,1,2010-11-17
230486,2010,11,17,18.0,19.5,28810.75,28810.8125,0.667,3,1,2010-11-17
230487,2010,11,17,21.0,22.5,28810.875,28810.9375,1.0,4,1,2010-11-17
230488,2010,11,18,0.0,1.5,28811.0,28811.0625,1.0,4,1,2010-11-18
230489,2010,11,18,3.0,4.5,28811.125,28811.1875,2.333,9,1,2010-11-18
230490,2010,11,18,6.0,7.5,28811.25,28811.3125,1.667,6,1,2010-11-18
230491,2010,11,18,9.0,10.5,28811.375,28811.4375,1.333,5,1,2010-11-18
230492,2010,11,18,12.0,13.5,28811.5,28811.5625,1.667,6,1,2010-11-18
230493,2010,11,18,15.0,16.5,28811.625,28811.6875,1.0,4,1,2010-11-18
230494,2010,11,18,18.0,19.5,28811.75,28811.8125,1.667,6,1,2010-11-18
230495,2010,11,18,21.0,22.5,28811.875,28811.9375,1.0,4,1,2010-11-18
230496,2010,11,19,0.0,1.5,28812.0,28812.0625,0.667,3,1,2010-11-19
230497,2010,11,19,3.0,4.5,28812.125,28812.1875,1.333,5,1,2010-11-19
230498,2010,11,19,6.0,7.5,28812.25,28812.3125,0.333,2,1,2010-11-19
230499,2010,11,19,9.0,10.5,28812.375,28812.4375,0.667,3,1,2010-11-19
230500,2010,11,19,12.0,13.5,28812.5,28812.5625,0.667,3,1,2010-11-19
230501,2010,11,19,15.0,16.5,28812.625,28812.6875,0.333,2,1,2010-11-19
230502,2010,11,19,18.0,19.5,28812.75,28812.8125,0.0,0,1,2010-11-19
230503,2010,11,19,21.0,22.5,28812.875,28812.9375,0.0,0,1,2010-11-19
230504,2010,11,20,0.0,1.5,28813.0,28813.0625,0.0,0,1,2010-11-20
230505,2010,11,20,3.0,4.5,28813.125,28813.1875,0.667,3,1,2010-11-20
230506,2010,11,20,6.0,7.5,28813.25,28813.3125,1.667,6,1,2010-11-20
230507,2010,11,20,9.0,10.5,28813.375,28813.4375,1.0,4,1,2010-11-20
230508,2010,11,20,12.0,13.5,28813.5,28813.5625,0.333,2,1,2010-11-20
230509,2010,11,20,15.0,16.5,28813.625,28813.6875,0.333,2,1,2010-11-20
230510,2010,11,20,18.0,19.5,28813.75,28813.8125,0.333,2,1,2010-11-20
230511,2010,11,20,21.0,22.5,28813.875,28813.9375,0.333,2,1,2010-11-20
230512,2010,11,21,0.0,1.5,28814.0,28814.0625,1.667,6,1,2010-11-21
230513,2010,11,21,3.0,4.5,28814.125,28814.1875,0.667,3,1,2010-11-21
230514,2010,11,21,6.0,7.5,28814.25,28814.3125,0.0,0,1,2010-11-21
230515,2010,11,21,9.0,10.5,28814.375,28814.4375,1.667,6,1,2010-11-21
230516,2010,11,21,12.0,13.5,28814.5,28814.5625,1.0,4,1,2010-11-21
230517,2010,11,21,15.0,16.5,28814.625,28814.6875,0.667,3,1,2010-11-21
230518,2010,11,21,18.0,19.5,28814.75,28814.8125,1.667,6,1,2010-11-21
230519,2010,11,21,21.0,22.5,28814.875,28814.9375,0.667,3,1,2010-11-21
230520,2010,11,22,0.0,1.5,28815.0,28815.0625,0.667,3,1,2010-11-22
230521,2010,11,22,3.0,4.5,28815.125,28815.1875,1.333,5,1,2010-11-22
230522,2010,11,22,6.0,7.5,28815.25,28815.3125,1.667,6,1,2010-11-22
230523,2010,11,22,9.0,10.5,28815.375,28815.4375,2.0,7,1,2010-11-22
230524,2010,11,22,12.0,13.5,28815.5,28815.5625,2.0,7,1,2010-11-22
230525,2010,11,22,15.0,16.5,28815.625,28815.6875,2.0,7,1,2010-11-22
230526,2010,11,22,18.0,19.5,28815.75,28815.8125,1.333,5,1,2010-11-22
230527,2010,11,22,21.0,22.5,28815.875,28815.9375,1.333,5,1,2010-11-22
230528,2010,11,23,0.0,1.5,28816.0,28816.0625,2.0,7,1,2010-11-23
230529,2010,11,23,3.0,4.5,28816.125,28816.1875,2.0,7,1,2010-11-23
230530,2010,11,23,6.0,7.5,28816.25,28816.3125,3.0,15,1,2010-11-23
230531,2010,11,23,9.0,10.5,28816.375,28816.4375,1.0,4,1,2010-11-23
230532,2010,11,23,12.0,13.5,28816.5,28816.5625,1.333,5,1,2010-11-23
230533,2010,11,23,15.0,16.5,28816.625,28816.6875,3.0,15,1,2010-11-23
230534,2010,11,23,18.0,19.5,28816.75,28816.8125,3.0,15,1,2010-11-23
230535,2010,11,23,21.0,22.5,28816.875,28816.9375,2.333,9,1,2010-11-23
230536,2010,11,24,0.0,1.5,28817.0,28817.0625,1.667,6,1,2010-11-24
230537,2010,11,24,3.0,4.5,28817.125,28817.1875,1.333,5,1,2010-11-24
230538,2010,11,24,6.0,7.5,28817.25,28817.3125,1.333,5,1,2010-11-24
230539,2010,11,24,9.0,10.5,28817.375,28817.4375,1.333,5,1,2010-11-24
230540,2010,11,24,12.0,13.5,28817.5,28817.5625,1.0,4,1,2010-11-24
230541,2010,11,24,15.0,16.5,28817.625,28817.6875,1.667,6,1,2010-11-24
230542,2010,11,24,18.0,19.5,28817.75,28817.8125,2.667,12,1,2010-11-24
230543,2010,11,24,21.0,22.5,28817.875,28817.9375,1.667,6,1,2010-11-24
230544,2010,11,25,0.0,1.5,28818.0,28818.0625,1.333,5,1,2010-11-25
230545,2010,11,25,3.0,4.5,28818.125,28818.1875,1.333,5,1,2010-11-25
230546,2010,11,25,6.0,7.5,28818.25,28818.3125,1.333,5,1,2010-11-25
230547,2010,11,25,9.0,10.5,28818.375,28818.4375,0.667,3,1,2010-11-25
230548,2010,11,25,12.0,13.5,28818.5,28818.5625,1.333,5,1,2010-11-25
230549,2010,11,25,15.0,16.5,28818.625,28818.6875,0.333,2,1,2010-11-25
230550,2010,11,25,18.0,19.5,28818.75,28818.8125,0.667,3,1,2010-11-25
230551,2010,11,25,21.0,22.5,28818.875,28818.9375,0.0,0,1,2010-11-25
230552,2010,11,26,0.0,1.5,28819.0,28819.0625,0.0,0,1,2010-11-26
230553,2010,11,26,3.0,4.5,28819.125,28819.1875,0.0,0,1,2010-11-26
230554,2010,11,26,6.0,7.5,28819.25,28819.3125,0.0,0,1,2010-11-26
230555,2010,11,26,9.0,10.5,28819.375,28819.4375,0.333,2,1,2010-11-26
230556,2010,11,26,12.0,13.5,28819.5,28819.5625,0.333,2,1,2010-11-26
230557,2010,11,26,15.0,16.5,28819.625,28819.6875,0.333,2,1,2010-11-26
230558,2010,11,26,18.0,19.5,28819.75,28819.8125,1.0,4,1,2010-11-26
230559,2010,11,26,21.0,22.5,28819.875,28819.9375,0.0,0,1,2010-11-26
230560,2010,11,27,0.0,1.5,28820.0,28820.0625,0.0,0,1,2010-11-27
230561,2010,11,27,3.0,4.5,28820.125,28820.1875,0.0,0,1,2010-11-27
230562,2010,11,27,6.0,7.5,28820.25,28820.3125,0.0,0,1,2010-11-27
230563,2010,11,27,9.0,10.5,28820.375,28820.4375,0.333,2,1,2010-11-27
230564,2010,11,27,12.0,13.5,28820.5,28820.5625,0.667,3,1,2010-11-27
230565,2010,11,27,15.0,16.5,28820.625,28820.6875,1.667,6,1,2010-11-27
230566,2010,11,27,18.0,19.5,28820.75,28820.8125,4.667,39,1,2010-11-27
230567,2010,11,27,21.0,22.5,28820.875,28820.9375,4.667,39,1,2010-11-27
230568,2010,11,28,0.0,1.5,28821.0,28821.0625,3.0,15,1,2010-11-28
230569,2010,11,28,3.0,4.5,28821.125,28821.1875,3.333,18,1,2010-11-28
230570,2010,11,28,6.0,7.5,28821.25,28821.3125,2.0,7,1,2010-11-28
230571,2010,11,28,9.0,10.5,28821.375,28821.4375,1.0,4,1,2010-11-28
230572,2010,11,28,12.0,13.5,28821.5,28821.5625,1.0,4,1,2010-11-28
230573,2010,11,28,15.0,16.5,28821.625,28821.6875,2.0,7,1,2010-11-28
230574,2010,11,28,18.0,19.5,28821.75,28821.8125,2.667,12,1,2010-11-28
230575,2010,11,28,21.0,22.5,28821.875,28821.9375,1.667,6,1,2010-11-28
230576,2010,11,29,0.0,1.5,28822.0,28822.0625,0.333,2,1,2010-11-29
230577,2010,11,29,3.0,4.5,28822.125,28822.1875,0.667,3,1,2010-11-29
230578,2010,11,29,6.0,7.5,28822.25,28822.3125,1.333,5,1,2010-11-29
230579,2010,11,29,9.0,10.5,28822.375,28822.4375,1.0,4,1,2010-11-29
230580,2010,11,29,12.0,13.5,28822.5,28822.5625,1.333,5,1,2010-11-29
230581,2010,11,29,15.0,16.5,28822.625,28822.6875,0.333,2,1,2010-11-29
230582,2010,11,29,18.0,19.5,28822.75,28822.8125,2.0,7,1,2010-11-29
230583,2010,11,29,21.0,22.5,28822.875,28822.9375,0.333,2,1,2010-11-29
230584,2010,11,30,0.0,1.5,28823.0,28823.0625,1.0,4,1,2010-11-30
230585,2010,11,30,3.0,4.5,28823.125,28823.1875,1.0,4,1,2010-11-30
230586,2010,11,30,6.0,7.5,28823.25,28823.3125,0.667,3,1,2010-11-30
230587,2010,11,30,9.0,10.5,28823.375,28823.4375,1.0,4,1,2010-11-30
230588,2010,11,30,12.0,13.5,28823.5,28823.5625,0.667,3,1,2010-11-30
230589,2010,11,30,15.0,16.5,28823.625,28823.6875,1.0,4,1,2010-11-30
230590,2010,11,30,18.0,19.5,28823.75,28823.8125,1.0,4,1,2010-11-30
230591,2010,11,30,21.0,22.5,28823.875,28823.9375,0.667,3,1,2010-11-30
230592,2010,12,1,0.0,1.5,28824.0,28824.0625,1.333,5,1,2010-12-01
230593,2010,12,1,3.0,4.5,28824.125,28824.1875,0.333,2,1,2010-12-01
230594,2010,12,1,6.0,7.5,28824.25,28824.3125,0.333,2,1,2010-12-01
230595,2010,12,1,9.0,10.5,28824.375,28824.4375,0.0,0,1,2010-12-01
230596,2010,12,1,12.0,13.5,28824.5,28824.5625,0.0,0,1,2010-12-01
230597,2010,12,1,15.0,16.5,28824.625,28824.6875,0.333,2,1,2010-12-01
230598,2010,12,1,18.0,19.5,28824.75,28824.8125,1.667,6,1,2010-12-01
230599,2010,12,1,21.0,22.5,28824.875,28824.9375,0.333,2,1,2010-12-01
230600,2010,12,2,0.0,1.5,28825.0,28825.0625,1.667,6,1,2010-12-02
230601,2010,12,2,3.0,4.5,28825.125,28825.1875,1.333,5,1,2010-12-02
230602,2010,12,2,6.0,7.5,28825.25,28825.3125,0.667,3,1,2010-12-02
230603,2010,12,2,9.0,10.5,28825.375,28825.4375,0.0,0,1,2010-12-02
230604,2010,12,2,12.0,13.5,28825.5,28825.5625,0.333,2,1,2010-12-02
230605,2010,12,2,15.0,16.5,28825.625,28825.6875,0.0,0,1,2010-12-02
230606,2010,12,2,18.0,19.5,28825.75,28825.8125,0.0,0,1,2010-12-02
230607,2010,12,2,21.0,22.5,28825.875,28825.9375,0.333,2,1,2010-12-02
230608,2010,12,3,0.0,1.5,28826.0,28826.0625,0.0,0,1,2010-12-03
230609,2010,12,3,3.0,4.5,28826.125,28826.1875,0.667,3,1,2010-12-03
230610,2010,12,3,6.0,7.5,28826.25,28826.3125,0.0,0,1,2010-12-03
230611,2010,12,3,9.0,10.5,28826.375,28826.4375,0.0,0,1,2010-12-03
230612,2010,12,3,12.0,13.5,28826.5,28826.5625,0.0,0,1,2010-12-03
230613,2010,12,3,15.0,16.5,28826.625,28826.6875,0.0,0,1,2010-12-03
230614,2010,12,3,18.0,19.5,28826.75,28826.8125,0.333,2,1,2010-12-03
230615,2010,12,3,21.0,22.5,28826.875,28826.9375,0.333,2,1,2010-12-03
230616,2010,12,4,0.0,1.5,28827.0,28827.0625,0.0,0,1,2010-12-04
230617,2010,12,4,3.0,4.5,28827.125,28827.1875,0.0,0,1,2010-12-04
230618,2010,12,4,6.0,7.5,28827.25,28827.3125,0.667,3,1,2010-12-04
230619,2010,12,4,9.0,10.5,28827.375,28827.4375,0.333,2,1,2010-12-04
230620,2010,12,4,12.0,13.5,28827.5,28827.5625,0.333,2,1,2010-12-04
230621,2010,12,4,15.0,16.5,28827.625,28827.6875,0.0,0,1,2010-12-04
230622,2010,12,4,18.0,19.5,28827.75,28827.8125,1.0,4,1,2010-12-04
230623,2010,12,4,21.0,22.5,28827.875,28827.9375,0.0,0,1,2010-12-04
230624,2010,12,5,0.0,1.5,28828.0,28828.0625,0.0,0,1,2010-12-05
230625,2010,12,5,3.0,4.5,28828.125,28828.1875,0.0,0,1,2010-12-05
230626,2010,12,5,6.0,7.5,28828.25,28828.3125,0.0,0,1,2010-12-05
230627,2010,12,5,9.0,10.5,28828.375,28828.4375,0.0,0,1,2010-12-05
230628,2010,12,5,12.0,13.5,28828.5,28828.5625,0.0,0,1,2010-12-05
230629,2010,12,5,15.0,16.5,28828.625,28828.6875,0.0,0,1,2010-12-05
230630,2010,12,5,18.0,19.5,28828.75,28828.8125,0.0,0,1,2010-12-05
230631,2010,12,5,21.0,22.5,28828.875,28828.9375,1.667,6,1,2010-12-05
230632,2010,12,6,0.0,1.5,28829.0,28829.0625,0.667,3,1,2010-12-06
230633,2010,12,6,3.0,4.5,28829.125,28829.1875,0.333,2,1,2010-12-06
230634,2010,12,6,6.0,7.5,28829.25,28829.3125,0.333,2,1,2010-12-06
230635,2010,12,6,9.0,10.5,28829.375,28829.4375,0.667,3,1,2010-12-06
230636,2010,12,6,12.0,13.5,28829.5,28829.5625,0.333,2,1,2010-12-06
230637,2010,12,6,15.0,16.5,28829.625,28829.6875,1.0,4,1,2010-12-06
230638,2010,12,6,18.0,19.5,28829.75,28829.8125,1.667,6,1,2010-12-06
230639,2010,12,6,21.0,22.5,28829.875,28829.9375,0.333,2,1,2010-12-06
230640,2010,12,7,0.0,1.5,28830.0,28830.0625,1.0,4,1,2010-12-07
230641,2010,12,7,3.0,4.5,28830.125,28830.1875,0.333,2,1,2010-12-07
230642,2010,12,7,6.0,7.5,28830.25,28830.3125,1.0,4,1,2010-12-07
230643,2010,12,7,9.0,10.5,28830.375,28830.4375,1.0,4,1,2010-12-07
230644,2010,12,7,12.0,13.5,28830.5,28830.5625,2.0,7,1,2010-12-07
230645,2010,12,7,15.0,16.5,28830.625,28830.6875,2.0,7,1,2010-12-07
230646,2010,12,7,18.0,19.5,28830.75,28830.8125,1.667,6,1,2010-12-07
230647,2010,12,7,21.0,22.5,28830.875,28830.9375,1.333,5,1,2010-12-07
230648,2010,12,8,0.0,1.5,28831.0,28831.0625,1.667,6,1,2010-12-08
230649,2010,12,8,3.0,4.5,28831.125,28831.1875,2.0,7,1,2010-12-08
230650,2010,12,8,6.0,7.5,28831.25,28831.3125,1.333,5,1,2010-12-08
230651,2010,12,8,9.0,10.5,28831.375,28831.4375,0.333,2,1,2010-12-08
230652,2010,12,8,12.0,13.5,28831.5,28831.5625,0.667,3,1,2010-12-08
230653,2010,12,8,15.0,16.5,28831.625,28831.6875,3.0,15,1,2010-12-08
230654,2010,12,8,18.0,19.5,28831.75,28831.8125,3.0,15,1,2010-12-08
230655,2010,12,8,21.0,22.5,28831.875,28831.9375,1.0,4,1,2010-12-08
230656,2010,12,9,0.0,1.5,28832.0,28832.0625,0.333,2,1,2010-12-09
230657,2010,12,9,3.0,4.5,28832.125,28832.1875,0.333,2,1,2010-12-09
230658,2010,12,9,6.0,7.5,28832.25,28832.3125,0.667,3,1,2010-12-09
230659,2010,12,9,9.0,10.5,28832.375,28832.4375,0.333,2,1,2010-12-09
230660,2010,12,9,12.0,13.5,28832.5,28832.5625,0.0,0,1,2010-12-09
230661,2010,12,9,15.0,16.5,28832.625,28832.6875,0.0,0,1,2010-12-09
230662,2010,12,9,18.0,19.5,28832.75,28832.8125,0.0,0,1,2010-12-09
230663,2010,12,9,21.0,22.5,28832.875,28832.9375,0.333,2,1,2010-12-09
230664,2010,12,10,0.0,1.5,28833.0,28833.0625,0.0,0,1,2010-12-10
230665,2010,12,10,3.0,4.5,28833.125,28833.1875,0.333,2,1,2010-12-10
230666,2010,12,10,6.0,7.5,28833.25,28833.3125,0.0,0,1,2010-12-10
230667,2010,12,10,9.0,10.5,28833.375,28833.4375,0.333,2,1,2010-12-10
230668,2010,12,10,12.0,13.5,28833.5,28833.5625,0.0,0,1,2010-12-10
230669,2010,12,10,15.0,16.5,28833.625,28833.6875,0.0,0,1,2010-12-10
230670,2010,12,10,18.0,19.5,28833.75,28833.8125,0.333,2,1,2010-12-10
230671,2010,12,10,21.0,22.5,28833.875,28833.9375,0.0,0,1,2010-12-10
230672,2010,12,11,0.0,1.5,28834.0,28834.0625,0.333,2,1,2010-12-11
230673,2010,12,11,3.0,4.5,28834.125,28834.1875,0.333,2,1,2010-12-11
230674,2010,12,11,6.0,7.5,28834.25,28834.3125,0.333,2,1,2010-12-11
230675,2010,12,11,9.0,10.5,28834.375,28834.4375,0.0,0,1,2010-12-11
230676,2010,12,11,12.0,13.5,28834.5,28834.5625,0.333,2,1,2010-12-11
230677,2010,12,11,15.0,16.5,28834.625,28834.6875,0.0,0,1,2010-12-11
230678,2010,12,11,18.0,19.5,28834.75,28834.8125,0.0,0,1,2010-12-11
230679,2010,12,11,21.0,22.5,28834.875,28834.9375,0.333,2,1,2010-12-11
230680,2010,12,12,0.0,1.5,28835.0,28835.0625,0.0,0,1,2010-12-12
230681,2010,12,12,3.0,4.5,28835.125,28835.1875,0.0,0,1,2010-12-12
230682,2010,12,12,6.0,7.5,28835.25,28835.3125,0.333,2,1,2010-12-12
230683,2010,12,12,9.0,10.5,28835.375,28835.4375,0.0,0,1,2010-12-12
230684,2010,12,12,12.0,13.5,28835.5,28835.5625,0.667,3,1,2010-12-12
230685,2010,12,12,15.0,16.5,28835.625,28835.6875,3.0,15,1,2010-12-12
230686,2010,12,12,18.0,19.5,28835.75,28835.8125,2.0,7,1,2010-12-12
230687,2010,12,12,21.0,22.5,28835.875,28835.9375,2.333,9,1,2010-12-12
230688,2010,12,13,0.0,1.5,28836.0,28836.0625,2.667,12,1,2010-12-13
230689,2010,12,13,3.0,4.5,28836.125,28836.1875,2.667,12,1,2010-12-13
230690,2010,12,13,6.0,7.5,28836.25,28836.3125,2.333,9,1,2010-12-13
230691,2010,12,13,9.0,10.5,28836.375,28836.4375,0.667,3,1,2010-12-13
230692,2010,12,13,12.0,13.5,28836.5,28836.5625,1.0,4,1,2010-12-13
230693,2010,12,13,15.0,16.5,28836.625,28836.6875,1.667,6,1,2010-12-13
230694,2010,12,13,18.0,19.5,28836.75,28836.8125,3.0,15,1,2010-12-13
230695,2010,12,13,21.0,22.5,28836.875,28836.9375,2.667,12,1,2010-12-13
230696,2010,12,14,0.0,1.5,28837.0,28837.0625,2.333,9,1,2010-12-14
230697,2010,12,14,3.0,4.5,28837.125,28837.1875,2.667,12,1,2010-12-14
230698,2010,12,14,6.0,7.5,28837.25,28837.3125,2.333,9,1,2010-12-14
230699,2010,12,14,9.0,10.5,28837.375,28837.4375,3.0,15,1,2010-12-14
230700,2010,12,14,12.0,13.5,28837.5,28837.5625,3.333,18,1,2010-12-14
230701,2010,12,14,15.0,16.5,28837.625,28837.6875,3.333,18,1,2010-12-14
230702,2010,12,14,18.0,19.5,28837.75,28837.8125,3.667,22,1,2010-12-14
230703,2010,12,14,21.0,22.5,28837.875,28837.9375,3.667,22,1,2010-12-14
230704,2010,12,15,0.0,1.5,28838.0,28838.0625,3.333,18,1,2010-12-15
230705,2010,12,15,3.0,4.5,28838.125,28838.1875,3.667,22,1,2010-12-15
230706,2010,12,15,6.0,7.5,28838.25,28838.3125,1.667,6,1,2010-12-15
230707,2010,12,15,9.0,10.5,28838.375,28838.4375,1.0,4,1,2010-12-15
230708,2010,12,15,12.0,13.5,28838.5,28838.5625,2.0,7,1,2010-12-15
230709,2010,12,15,15.0,16.5,28838.625,28838.6875,2.0,7,1,2010-12-15
230710,2010,12,15,18.0,19.5,28838.75,28838.8125,1.667,6,1,2010-12-15
230711,2010,12,15,21.0,22.5,28838.875,28838.9375,1.0,4,1,2010-12-15
230712,2010,12,16,0.0,1.5,28839.0,28839.0625,2.333,9,1,2010-12-16
230713,2010,12,16,3.0,4.5,28839.125,28839.1875,1.667,6,1,2010-12-16
230714,2010,12,16,6.0,7.5,28839.25,28839.3125,2.0,7,1,2010-12-16
230715,2010,12,16,9.0,10.5,28839.375,28839.4375,2.0,7,1,2010-12-16
230716,2010,12,16,12.0,13.5,28839.5,28839.5625,0.333,2,1,2010-12-16
230717,2010,12,16,15.0,16.5,28839.625,28839.6875,1.333,5,1,2010-12-16
230718,2010,12,16,18.0,19.5,28839.75,28839.8125,1.667,6,1,2010-12-16
